image_id,kind,class_name,score,iou,box
007332,missed,person,,0.0,"[264.0, 134.0, 383.0, 340.0]"
007332,missed,cat,,0.0,"[165.0, 295.0, 234.0, 375.0]"
007332,missed,pottedplant,,0.0,"[65.0, 102.0, 159.0, 192.0]"
007335,missed,pottedplant,,0.0,"[78.0, 167.0, 134.0, 237.0]"
007335,missed,pottedplant,,0.0,"[165.0, 74.0, 194.0, 127.0]"
007335,missed,pottedplant,,0.0,"[78.0, 145.0, 104.0, 175.0]"
007337,missed,car,,0.0,"[235.0, 264.0, 290.0, 307.0]"
007337,missed,car,,0.0,"[343.0, 267.0, 414.0, 296.0]"
007338,missed,motorbike,,0.0,"[254.0, 85.0, 500.0, 338.0]"
007338,missed,motorbike,,0.0,"[166.0, 29.0, 277.0, 214.0]"
007339,missed,person,,0.0,"[169.0, 111.0, 199.0, 149.0]"
007339,missed,person,,0.0,"[266.0, 133.0, 299.0, 162.0]"
007341,missed,person,,0.0,"[457.0, 318.0, 500.0, 375.0]"
007341,missed,person,,0.0,"[295.0, 331.0, 352.0, 375.0]"
007347,false_positive,person,0.720105,0.0,"[121.971558, 175.254501, 206.818451, 392.806]"
007348,false_positive,sofa,0.885574,0.0,"[294.166626, 108.201515, 456.925873, 298.027039]"
007348,false_positive,sofa,0.745491,0.0,"[114.085686, 186.30423, 458.359924, 375.0]"
007348,false_positive,sofa,0.668751,0.0,"[246.137894, 115.863022, 476.629547, 375.0]"
007349,missed,person,,0.0,"[83.0, 243.0, 105.0, 287.0]"
007349,missed,person,,0.0,"[82.0, 201.0, 101.0, 236.0]"
007352,missed,aeroplane,,0.0,"[394.0, 187.0, 500.0, 227.0]"
007352,missed,person,,0.0,"[393.0, 195.0, 411.0, 226.0]"
007354,ignored,tvmonitor,0.961349,0.815508,"[82.784203, 19.756039, 168.50415, 108.972076]"
007355,false_positive,person,0.765982,0.0,"[59.420246, 19.654341, 307.112732, 487.761444]"
007355,missed,person,,0.0,"[3.0, 204.0, 37.0, 308.0]"
007357,localization,boat,0.647542,0.426757,"[239.528793, 137.381271, 353.693726, 177.057327]"
007357,missed,boat,,0.0,"[265.0, 153.0, 358.0, 181.0]"
007357,missed,boat,,0.0,"[219.0, 144.0, 295.0, 170.0]"
007358,missed,car,,0.0,"[4.0, 112.0, 71.0, 158.0]"
007358,missed,person,,0.0,"[67.0, 90.0, 110.0, 220.0]"
007360,ignored,person,0.922321,0.646808,"[2.89378, 0.0, 272.429016, 333.691254]"
007362,false_positive,car,0.863263,0.0,"[240.534576, 46.987579, 499.777161, 152.137375]"
007364,localization,chair,0.881393,0.288058,"[141.354706, 177.385101, 349.460449, 349.638885]"
007364,ignored,pottedplant,0.652355,0.515505,"[89.539383, 57.007439, 166.638657, 247.245834]"
007364,missed,sofa,,0.0,"[75.0, 159.0, 366.0, 357.0]"
007366,missed,chair,,0.0,"[1.0, 391.0, 95.0, 500.0]"
007367,false_positive,car,0.607288,0.0,"[149.530838, 193.437805, 264.395569, 245.770996]"
007367,missed,bus,,0.0,"[132.0, 183.0, 274.0, 234.0]"
007368,missed,car,,0.0,"[168.0, 90.0, 260.0, 145.0]"
007368,missed,car,,0.0,"[267.0, 93.0, 346.0, 143.0]"
007368,missed,car,,0.0,"[315.0, 84.0, 387.0, 163.0]"
007368,missed,motorbike,,0.0,"[1.0, 197.0, 310.0, 397.0]"
007380,localization,cow,0.784156,0.367263,"[249.162949, 211.096191, 306.819, 256.291199]"
007380,localization,cow,0.642227,0.358418,"[251.270264, 218.640305, 285.784241, 255.639236]"
007380,missed,cow,,0.0,"[265.0, 218.0, 298.0, 247.0]"
007382,missed,person,,0.0,"[227.0, 165.0, 259.0, 185.0]"
007382,missed,person,,0.0,"[185.0, 162.0, 207.0, 186.0]"
007384,missed,chair,,0.0,"[21.0, 3.0, 101.0, 113.0]"
007393,ignored,person,0.626765,0.709823,"[0.0, 64.689957, 83.326866, 323.187195]"
007393,missed,chair,,0.0,"[313.0, 188.0, 440.0, 333.0]"
007397,missed,bird,,0.0,"[97.0, 188.0, 123.0, 225.0]"
007397,missed,bird,,0.0,"[137.0, 438.0, 170.0, 486.0]"
007401,missed,tvmonitor,,0.0,"[260.0, 89.0, 299.0, 124.0]"
007404,false_positive,person,0.638874,0.0,"[107.890411, 42.943508, 326.327606, 265.003387]"
007404,missed,bottle,,0.0,"[206.0, 96.0, 225.0, 135.0]"
007405,missed,bus,,0.0,"[370.0, 112.0, 500.0, 254.0]"
007405,missed,bus,,0.0,"[79.0, 148.0, 144.0, 198.0]"
007406,missed,chair,,0.0,"[24.0, 291.0, 82.0, 375.0]"
007406,missed,chair,,0.0,"[194.0, 289.0, 243.0, 375.0]"
007406,missed,chair,,0.0,"[147.0, 291.0, 199.0, 375.0]"
007406,missed,chair,,0.0,"[389.0, 281.0, 432.0, 351.0]"
007406,missed,chair,,0.0,"[454.0, 284.0, 496.0, 352.0]"
007406,missed,chair,,0.0,"[429.0, 281.0, 461.0, 347.0]"
007406,missed,pottedplant,,0.0,"[117.0, 302.0, 143.0, 354.0]"
007406,missed,pottedplant,,0.0,"[92.0, 304.0, 123.0, 358.0]"
007406,missed,pottedplant,,0.0,"[49.0, 344.0, 93.0, 374.0]"
007407,missed,bird,,0.0,"[124.0, 133.0, 371.0, 236.0]"
007409,missed,cat,,0.0,"[73.0, 55.0, 348.0, 174.0]"
007415,false_positive,train,0.804474,0.0,"[15.462096, 130.382858, 496.18927, 280.016357]"
007415,missed,person,,0.0,"[142.0, 251.0, 156.0, 281.0]"
007415,missed,person,,0.0,"[98.0, 249.0, 107.0, 269.0]"
007420,false_positive,chair,0.710198,0.0,"[103.714859, 26.272779, 389.470734, 314.626343]"
007423,missed,person,,0.0,"[148.0, 125.0, 185.0, 214.0]"
007428,missed,boat,,0.0,"[157.0, 0.0, 266.0, 220.0]"
007428,missed,person,,0.0,"[119.0, 104.0, 216.0, 223.0]"
007428,missed,person,,0.0,"[111.0, 44.0, 153.0, 82.0]"
007440,localization,sheep,0.810584,0.409776,"[156.192795, 105.744301, 332.213257, 247.036392]"
007440,missed,sheep,,0.0,"[0.0, 91.0, 324.0, 266.0]"
007440,missed,sheep,,0.0,"[344.0, 106.0, 500.0, 230.0]"
007442,false_positive,diningtable,0.527288,0.0,"[88.172699, 58.461079, 434.008667, 230.318466]"
007444,missed,sheep,,0.0,"[157.0, 265.0, 275.0, 427.0]"
007447,localization,bicycle,0.978998,0.378911,"[115.057808, 189.848129, 271.836792, 282.062073]"
007447,missed,person,,0.0,"[481.0, 161.0, 500.0, 241.0]"
007447,missed,person,,0.0,"[209.0, 178.0, 269.0, 276.0]"
007447,missed,bicycle,,0.0,"[281.0, 208.0, 336.0, 268.0]"
007447,missed,car,,0.0,"[121.0, 145.0, 196.0, 181.0]"
007450,false_positive,person,0.751063,0.0,"[338.013306, 133.30899, 424.907654, 273.691254]"
007450,missed,train,,0.0,"[0.0, 177.0, 190.0, 241.0]"
007452,false_positive,horse,0.704074,0.0,"[6.594077, 183.541306, 202.811737, 337.161865]"
007452,missed,car,,0.0,"[81.0, 182.0, 221.0, 240.0]"
007452,missed,cow,,0.0,"[102.0, 197.0, 190.0, 286.0]"
007453,false_positive,cat,0.751433,0.0,"[14.743412, 77.180199, 245.324173, 213.001511]"
007456,localization,bottle,0.845734,0.388629,"[222.219147, 47.894794, 448.244019, 354.944946]"
007456,missed,bottle,,0.0,"[92.0, 62.0, 168.0, 168.0]"
007456,missed,bottle,,0.0,"[122.0, 54.0, 185.0, 170.0]"
007456,missed,bottle,,0.0,"[276.0, 28.0, 331.0, 122.0]"
007456,missed,bottle,,0.0,"[222.0, 56.0, 288.0, 160.0]"
007456,missed,bottle,,0.0,"[321.0, 42.0, 433.0, 291.0]"
007462,missed,bird,,0.0,"[3.0, 150.0, 49.0, 205.0]"
007464,localization,boat,0.799306,0.148198,"[203.920288, 263.327271, 356.083282, 339.060486]"
007464,missed,boat,,0.0,"[166.0, 113.0, 255.0, 249.0]"
007464,missed,boat,,0.0,"[299.0, 263.0, 493.0, 310.0]"
007471,localization,person,0.950093,0.418046,"[196.655731, 108.214294, 306.098236, 500.0]"
007471,localization,person,0.725614,0.261856,"[216.685471, 198.727341, 343.962738, 500.0]"
007471,localization,person,0.647524,0.073661,"[67.458244, 184.26088, 163.229019, 433.16983]"
007471,localization,person,0.523778,0.332374,"[117.499672, 188.317108, 167.647018, 281.955811]"
007471,missed,person,,0.0,"[215.0, 119.0, 290.0, 358.0]"
007471,missed,person,,0.0,"[141.0, 186.0, 191.0, 273.0]"
007472,missed,chair,,0.0,"[286.0, 250.0, 338.0, 314.0]"
007476,false_positive,tvmonitor,0.737701,0.0,"[229.765228, 0.0, 401.603546, 196.475601]"
007476,missed,bird,,0.0,"[246.0, 20.0, 378.0, 143.0]"
007478,false_positive,car,0.561823,0.0,"[405.796783, 19.282284, 488.136444, 169.695862]"
007485,missed,sofa,,0.0,"[1.0, 88.0, 500.0, 332.0]"
007492,missed,sofa,,0.0,"[0.0, 159.0, 489.0, 375.0]"
007494,missed,diningtable,,0.0,"[6.0, 139.0, 500.0, 375.0]"
007494,missed,bottle,,0.0,"[209.0, 21.0, 227.0, 57.0]"
007494,missed,bottle,,0.0,"[223.0, 16.0, 242.0, 57.0]"
007494,missed,bottle,,0.0,"[0.0, 210.0, 16.0, 356.0]"
007494,missed,chair,,0.0,"[409.0, 57.0, 495.0, 213.0]"
007495,false_positive,train,0.801916,0.0,"[66.133667, 72.198753, 459.908966, 328.546936]"
007496,false_positive,person,0.843573,0.0,"[88.153381, 48.370331, 377.006714, 375.0]"
007499,missed,pottedplant,,0.0,"[53.0, 107.0, 292.0, 373.0]"
007501,missed,person,,0.0,"[432.0, 45.0, 486.0, 156.0]"
007505,localization,bird,0.977884,0.499546,"[206.42244, 149.177505, 297.332245, 294.846313]"
007505,missed,bird,,0.0,"[153.0, 152.0, 296.0, 328.0]"
007507,localization,car,0.848303,0.248502,"[0.43295, 189.914993, 16.402344, 239.387543]"
007507,false_positive,car,0.506221,0.0,"[167.147537, 186.090851, 200.927597, 220.305222]"
007509,missed,person,,0.0,"[167.0, 176.0, 236.0, 366.0]"
007510,localization,car,0.847021,0.493989,"[418.318237, 284.924347, 496.402527, 352.945343]"
007510,missed,bus,,0.0,"[1.0, 158.0, 55.0, 344.0]"
007510,missed,car,,0.0,"[372.0, 275.0, 500.0, 359.0]"
007512,false_positive,pottedplant,0.913352,0.0,"[33.246357, 46.230797, 494.503876, 341.186035]"
007512,missed,bird,,0.0,"[70.0, 153.0, 247.0, 234.0]"
007512,missed,bird,,0.0,"[292.0, 126.0, 390.0, 305.0]"
007514,localization,person,0.867151,0.39432,"[44.253712, 9.372121, 360.39212, 330.262115]"
007514,false_positive,diningtable,0.599137,0.0,"[65.355057, 69.695366, 500.0, 352.289307]"
007514,missed,person,,0.0,"[0.0, 1.0, 229.0, 253.0]"
007516,localization,cow,0.850954,0.225943,"[232.656708, 164.476074, 432.47757, 308.713531]"
007516,missed,cow,,0.0,"[178.0, 149.0, 316.0, 263.0]"
007516,missed,cow,,0.0,"[34.0, 126.0, 235.0, 196.0]"
007518,localization,car,0.760013,0.136794,"[206.053848, 234.381897, 302.498016, 280.383789]"
007518,missed,car,,0.0,"[455.0, 233.0, 496.0, 294.0]"
007518,missed,car,,0.0,"[115.0, 230.0, 225.0, 284.0]"
007518,missed,car,,0.0,"[48.0, 232.0, 159.0, 280.0]"
007518,missed,car,,0.0,"[308.0, 229.0, 353.0, 257.0]"
007518,missed,car,,0.0,"[261.0, 221.0, 323.0, 253.0]"
007520,false_positive,bus,0.521644,0.0,"[30.416319, 0.0, 268.748962, 340.944519]"
007520,missed,train,,0.0,"[2.0, 0.0, 500.0, 374.0]"
007520,missed,person,,0.0,"[244.0, 132.0, 272.0, 189.0]"
007522,localization,car,0.715952,0.439788,"[46.886765, 48.237392, 440.613861, 256.278198]"
007522,missed,car,,0.0,"[2.0, 1.0, 500.0, 375.0]"
007529,false_positive,person,0.999664,0.0,"[111.364937, 51.900871, 282.869873, 459.626709]"
007531,false_positive,diningtable,0.996875,0.0,"[32.857422, 126.35836, 456.520477, 375.0]"
007532,localization,person,0.585905,0.093931,"[90.448296, 29.789812, 436.158051, 375.0]"
007532,missed,person,,0.0,"[241.0, 20.0, 284.0, 79.0]"
007532,missed,person,,0.0,"[214.0, 81.0, 309.0, 199.0]"
007532,missed,person,,0.0,"[458.0, 53.0, 500.0, 204.0]"
007532,missed,bottle,,0.0,"[301.0, 123.0, 339.0, 214.0]"
007545,localization,bird,0.976835,0.310144,"[231.503555, 208.240021, 329.632935, 358.851318]"
007545,missed,bird,,0.0,"[230.0, 234.0, 311.0, 292.0]"
007548,localization,aeroplane,0.978344,0.416217,"[118.311455, 86.514977, 500.0, 249.740555]"
007548,missed,aeroplane,,0.0,"[60.0, 79.0, 362.0, 209.0]"
007549,missed,pottedplant,,0.0,"[310.0, 0.0, 395.0, 160.0]"
007552,missed,person,,0.0,"[245.0, 197.0, 266.0, 235.0]"
007553,localization,person,0.670338,0.051706,"[307.995728, 9.466928, 364.18045, 97.300941]"
007553,false_positive,bicycle,0.605469,0.0,"[382.258087, 89.093246, 482.913177, 239.450592]"
007553,missed,motorbike,,0.0,"[441.0, 45.0, 500.0, 226.0]"
007553,missed,person,,0.0,"[382.0, 1.0, 453.0, 268.0]"
007553,missed,person,,0.0,"[217.0, 1.0, 317.0, 79.0]"
007553,missed,person,,0.0,"[42.0, 44.0, 75.0, 227.0]"
007554,false_positive,sheep,0.670118,0.0,"[146.302979, 171.733597, 190.551651, 211.825851]"
007554,false_positive,sheep,0.509927,0.0,"[414.410583, 171.515945, 465.054047, 220.750671]"
007557,localization,bird,0.969921,0.43166,"[147.283722, 77.550331, 227.904449, 183.582474]"
007557,missed,bird,,0.0,"[166.0, 82.0, 207.0, 172.0]"
007561,false_positive,chair,0.736811,0.0,"[10.314413, 68.336151, 202.130417, 325.114868]"
007561,missed,sofa,,0.0,"[2.0, 63.0, 192.0, 203.0]"
007564,false_positive,chair,0.827256,0.0,"[3.753345, 187.074707, 132.126984, 318.0]"
007564,false_positive,tvmonitor,0.505719,0.0,"[300.522644, 153.993149, 355.981232, 202.268448]"
007567,localization,chair,0.943246,0.349337,"[396.261688, 144.536606, 487.576721, 296.791626]"
007567,localization,person,0.829765,0.42211,"[214.008865, 116.719894, 281.810608, 292.878845]"
007567,missed,person,,0.0,"[188.0, 113.0, 291.0, 215.0]"
007567,missed,person,,0.0,"[0.0, 138.0, 107.0, 182.0]"
007567,missed,sofa,,0.0,"[0.0, 141.0, 117.0, 223.0]"
007567,missed,chair,,0.0,"[291.0, 118.0, 403.0, 298.0]"
007567,missed,chair,,0.0,"[418.0, 188.0, 500.0, 375.0]"
007567,missed,chair,,0.0,"[120.0, 117.0, 196.0, 258.0]"
007569,missed,bottle,,0.0,"[1.0, 288.0, 181.0, 333.0]"
007569,missed,bottle,,0.0,"[209.0, 289.0, 387.0, 333.0]"
007569,missed,bottle,,0.0,"[55.0, 153.0, 107.0, 197.0]"
007573,false_positive,car,0.72702,0.0,"[148.656693, 210.524475, 351.009247, 339.298981]"
007573,false_positive,person,0.518034,0.0,"[425.211304, 200.40213, 461.537476, 329.825958]"
007573,missed,bus,,0.0,"[78.0, 169.0, 133.0, 255.0]"
007573,missed,person,,0.0,"[29.0, 207.0, 44.0, 264.0]"
007573,missed,person,,0.0,"[15.0, 208.0, 31.0, 262.0]"
007577,localization,person,0.537034,0.145277,"[405.867065, 58.455563, 480.308441, 213.800903]"
007577,missed,person,,0.0,"[440.0, 66.0, 470.0, 122.0]"
007580,missed,car,,0.0,"[372.0, 277.0, 408.0, 290.0]"
007580,missed,person,,0.0,"[67.0, 276.0, 83.0, 312.0]"
007581,localization,train,0.72924,0.215518,"[225.11676, 98.733765, 476.965851, 303.103241]"
007581,missed,train,,0.0,"[83.0, 71.0, 323.0, 285.0]"
007583,false_positive,chair,0.618348,0.0,"[10.047371, 139.078049, 140.480942, 287.571106]"
007583,missed,tvmonitor,,0.0,"[341.0, 0.0, 500.0, 158.0]"
007583,missed,person,,0.0,"[383.0, 36.0, 492.0, 92.0]"
007584,false_positive,person,0.618201,0.0,"[99.917664, 2.744526, 462.517212, 370.013306]"
007587,false_positive,dog,0.908532,0.0,"[127.764969, 72.289055, 477.931763, 391.248291]"
007587,missed,horse,,0.0,"[39.0, 31.0, 300.0, 397.0]"
007587,missed,horse,,0.0,"[0.0, 113.0, 461.0, 400.0]"
007588,false_positive,cat,0.588699,0.0,"[157.65007, 47.561707, 222.890137, 157.666]"
007589,missed,person,,0.0,"[350.0, 178.0, 381.0, 263.0]"
007589,missed,person,,0.0,"[205.0, 142.0, 229.0, 167.0]"
007591,false_positive,car,0.970723,0.0,"[12.47683, 156.017685, 291.017365, 417.339569]"
007591,false_positive,car,0.699319,0.0,"[299.781067, 232.840683, 332.472717, 302.067535]"
007591,false_positive,bus,0.50159,0.0,"[23.616499, 98.157158, 309.320557, 233.670486]"
007596,localization,dog,0.651248,0.005421,"[219.942047, 79.740211, 297.095398, 183.598923]"
007596,localization,dog,0.620348,0.274328,"[303.770935, 89.397659, 433.710724, 179.046768]"
007596,false_positive,dog,0.53653,0.0,"[47.609722, 81.959473, 213.052612, 175.935455]"
007596,missed,sheep,,0.0,"[60.0, 76.0, 199.0, 172.0]"
007596,missed,sheep,,0.0,"[179.0, 69.0, 242.0, 163.0]"
007596,missed,sheep,,0.0,"[218.0, 81.0, 293.0, 179.0]"
007596,missed,dog,,0.0,"[296.0, 95.0, 361.0, 153.0]"
007597,missed,chair,,0.0,"[260.0, 178.0, 291.0, 234.0]"
007597,missed,chair,,0.0,"[293.0, 146.0, 382.0, 245.0]"
007598,false_positive,person,0.759032,0.0,"[425.325989, 56.94994, 498.059418, 171.773315]"
007598,false_positive,person,0.736126,0.0,"[392.372559, 79.844147, 481.045166, 289.669037]"
007598,missed,bottle,,0.0,"[391.0, 196.0, 413.0, 244.0]"
007598,missed,person,,0.0,"[5.0, 0.0, 90.0, 114.0]"
007599,false_positive,cow,0.648464,0.0,"[239.144333, 148.903488, 303.084747, 278.001587]"
007602,false_positive,sheep,0.548047,0.0,"[44.697918, 110.460602, 312.076477, 362.600555]"
007602,missed,cow,,0.0,"[0.0, 0.0, 376.0, 176.0]"
007610,missed,person,,0.0,"[163.0, 195.0, 192.0, 257.0]"
007613,missed,car,,0.0,"[146.0, 106.0, 187.0, 164.0]"
007625,missed,dog,,0.0,"[252.0, 134.0, 314.0, 250.0]"
007625,missed,dog,,0.0,"[206.0, 177.0, 266.0, 272.0]"
007627,false_positive,bicycle,0.640265,0.0,"[28.521059, 182.79007, 153.356293, 289.343292]"
007634,false_positive,person,0.668217,0.0,"[155.918472, 81.498512, 219.901917, 222.027878]"
007634,missed,person,,0.0,"[3.0, 113.0, 34.0, 180.0]"
007634,missed,person,,0.0,"[27.0, 115.0, 47.0, 178.0]"
007634,missed,person,,0.0,"[470.0, 81.0, 500.0, 279.0]"
007634,missed,car,,0.0,"[47.0, 136.0, 82.0, 158.0]"
007634,missed,car,,0.0,"[117.0, 137.0, 166.0, 170.0]"
007634,missed,car,,0.0,"[91.0, 135.0, 137.0, 167.0]"
007638,missed,cat,,0.0,"[165.0, 67.0, 323.0, 234.0]"
007641,localization,bird,0.812605,0.434768,"[98.6092, 62.547108, 197.642563, 168.407867]"
007641,missed,bird,,0.0,"[124.0, 57.0, 198.0, 127.0]"
007641,missed,bird,,0.0,"[92.0, 118.0, 159.0, 174.0]"
007641,missed,bird,,0.0,"[90.0, 266.0, 146.0, 319.0]"
007643,missed,pottedplant,,0.0,"[0.0, 46.0, 124.0, 341.0]"
007644,localization,pottedplant,0.754586,0.386077,"[258.196442, 22.85836, 365.823181, 187.253876]"
007644,missed,diningtable,,0.0,"[257.0, 106.0, 348.0, 228.0]"
007644,missed,chair,,0.0,"[202.0, 91.0, 296.0, 219.0]"
007644,missed,pottedplant,,0.0,"[262.0, 42.0, 361.0, 111.0]"
007644,missed,pottedplant,,0.0,"[9.0, 47.0, 36.0, 87.0]"
007644,missed,pottedplant,,0.0,"[26.0, 45.0, 54.0, 87.0]"
007644,missed,pottedplant,,0.0,"[72.0, 23.0, 120.0, 171.0]"
007644,missed,pottedplant,,0.0,"[71.0, 134.0, 144.0, 224.0]"
007644,missed,pottedplant,,0.0,"[1.0, 83.0, 55.0, 279.0]"
007644,missed,pottedplant,,0.0,"[48.0, 225.0, 149.0, 355.0]"
007644,missed,pottedplant,,0.0,"[350.0, 124.0, 404.0, 199.0]"
007644,missed,pottedplant,,0.0,"[268.0, 147.0, 304.0, 199.0]"
007644,missed,pottedplant,,0.0,"[219.0, 141.0, 266.0, 197.0]"
007644,missed,pottedplant,,0.0,"[385.0, 182.0, 418.0, 222.0]"
007645,missed,person,,0.0,"[394.0, 4.0, 453.0, 103.0]"
007645,missed,person,,0.0,"[473.0, 26.0, 500.0, 83.0]"
007645,missed,person,,0.0,"[359.0, 8.0, 377.0, 32.0]"
007648,localization,person,0.595585,0.165482,"[296.021484, 172.280533, 388.981384, 364.304596]"
007648,missed,person,,0.0,"[278.0, 162.0, 348.0, 235.0]"
007651,ignored,diningtable,0.843422,0.789141,"[2.770577, 227.185471, 314.686096, 497.268433]"
007660,localization,boat,0.538602,0.352473,"[73.619347, 152.577316, 438.415314, 250.459259]"
007660,missed,boat,,0.0,"[63.0, 0.0, 465.0, 252.0]"
007665,false_positive,motorbike,0.589213,0.0,"[16.410225, 141.983032, 59.257092, 192.215073]"
007665,missed,bicycle,,0.0,"[17.0, 135.0, 57.0, 195.0]"
007676,false_positive,car,0.565496,0.0,"[17.388752, 242.152969, 88.645981, 272.947083]"
007676,missed,person,,0.0,"[0.0, 245.0, 23.0, 270.0]"
007684,false_positive,pottedplant,0.763973,0.0,"[222.751999, 234.615509, 378.291077, 375.0]"
007684,false_positive,train,0.534616,0.0,"[152.760132, 115.854713, 311.74408, 234.373154]"
007684,missed,chair,,0.0,"[237.0, 179.0, 274.0, 216.0]"
007684,missed,chair,,0.0,"[133.0, 238.0, 162.0, 279.0]"
007686,missed,train,,0.0,"[149.0, 231.0, 186.0, 285.0]"
007689,false_positive,cat,0.709951,0.0,"[11.899494, 33.095425, 197.171524, 272.0]"
007690,false_positive,person,0.645818,0.0,"[25.92654, 117.937904, 44.2052, 228.614227]"
007700,missed,bottle,,0.0,"[201.0, 10.0, 280.0, 213.0]"
007700,missed,person,,0.0,"[69.0, 63.0, 170.0, 222.0]"
007700,missed,person,,0.0,"[281.0, 70.0, 342.0, 176.0]"
007701,missed,car,,0.0,"[93.0, 189.0, 139.0, 239.0]"
007703,false_positive,cow,0.685654,0.0,"[149.792633, 52.357128, 234.525452, 175.006165]"
007706,missed,person,,0.0,"[254.0, 22.0, 373.0, 300.0]"
007707,false_positive,horse,0.654717,0.0,"[24.856644, 163.606583, 156.93692, 301.316223]"
007707,missed,bird,,0.0,"[28.0, 152.0, 139.0, 293.0]"
007707,missed,bird,,0.0,"[128.0, 180.0, 199.0, 287.0]"
007708,missed,chair,,0.0,"[139.0, 275.0, 309.0, 375.0]"
007710,missed,bicycle,,0.0,"[7.0, 237.0, 120.0, 331.0]"
007710,missed,bicycle,,0.0,"[409.0, 263.0, 500.0, 375.0]"
007711,false_positive,boat,0.70209,0.0,"[104.049248, 188.980209, 480.0, 313.56131]"
007714,false_positive,tvmonitor,0.529181,0.0,"[0.265999, 262.416687, 238.145599, 359.733154]"
007714,localization,person,0.521878,0.357678,"[456.111694, 125.984917, 484.977692, 207.226273]"
007714,missed,person,,0.0,"[467.0, 150.0, 493.0, 210.0]"
007714,missed,person,,0.0,"[0.0, 175.0, 35.0, 256.0]"
007716,false_positive,bird,0.819447,0.0,"[178.493103, 119.550232, 489.159302, 343.114716]"
007716,localization,dog,0.752554,0.442497,"[142.145752, 125.721657, 490.506775, 344.012695]"
007716,missed,dog,,0.0,"[196.0, 121.0, 372.0, 319.0]"
007717,false_positive,car,0.965079,0.0,"[0.0, 89.00164, 500.0, 318.611694]"
007717,missed,bottle,,0.0,"[3.0, 111.0, 472.0, 296.0]"
007719,missed,person,,0.0,"[0.0, 205.0, 69.0, 405.0]"
007722,localization,chair,0.609643,0.256215,"[260.631256, 208.663223, 326.525421, 322.059998]"
007722,missed,chair,,0.0,"[241.0, 231.0, 288.0, 332.0]"
007722,missed,diningtable,,0.0,"[219.0, 222.0, 330.0, 325.0]"
007726,missed,person,,0.0,"[6.0, 272.0, 22.0, 305.0]"
007730,false_positive,bird,0.530932,0.0,"[10.807396, 161.570862, 221.302353, 293.322479]"
007733,missed,cat,,0.0,"[81.0, 0.0, 482.0, 133.0]"
007738,missed,chair,,0.0,"[1.0, 0.0, 374.0, 500.0]"
007739,false_positive,diningtable,0.587482,0.0,"[2.779824, 371.321747, 356.040863, 500.0]"
007739,missed,bottle,,0.0,"[164.0, 209.0, 222.0, 372.0]"
007739,missed,chair,,0.0,"[15.0, 100.0, 52.0, 174.0]"
007741,missed,bird,,0.0,"[44.0, 253.0, 67.0, 289.0]"
007741,missed,bird,,0.0,"[86.0, 123.0, 119.0, 152.0]"
007741,missed,bird,,0.0,"[65.0, 107.0, 100.0, 121.0]"
007741,missed,bird,,0.0,"[241.0, 65.0, 295.0, 113.0]"
007741,missed,bird,,0.0,"[149.0, 143.0, 192.0, 192.0]"
007741,missed,bird,,0.0,"[220.0, 177.0, 316.0, 227.0]"
007741,missed,bird,,0.0,"[315.0, 197.0, 416.0, 253.0]"
007741,missed,bird,,0.0,"[353.0, 148.0, 390.0, 174.0]"
007741,missed,bird,,0.0,"[252.0, 173.0, 299.0, 199.0]"
007741,missed,bird,,0.0,"[311.0, 74.0, 338.0, 91.0]"
007741,missed,bird,,0.0,"[206.0, 77.0, 235.0, 95.0]"
007744,localization,bottle,0.794104,0.398999,"[392.959473, 161.028564, 475.053833, 339.83374]"
007744,missed,bottle,,0.0,"[442.0, 159.0, 489.0, 305.0]"
007744,missed,bottle,,0.0,"[383.0, 130.0, 439.0, 225.0]"
007744,missed,bottle,,0.0,"[340.0, 153.0, 373.0, 293.0]"
007744,missed,bottle,,0.0,"[218.0, 173.0, 246.0, 295.0]"
007744,missed,bottle,,0.0,"[139.0, 167.0, 180.0, 294.0]"
007744,missed,bottle,,0.0,"[3.0, 169.0, 36.0, 286.0]"
007744,missed,person,,0.0,"[167.0, 109.0, 217.0, 170.0]"
007747,missed,tvmonitor,,0.0,"[381.0, 164.0, 420.0, 195.0]"
007747,missed,diningtable,,0.0,"[1.0, 292.0, 374.0, 375.0]"
007752,false_positive,diningtable,0.989388,0.0,"[23.399908, 220.185043, 400.220337, 375.0]"
007752,missed,chair,,0.0,"[353.0, 167.0, 409.0, 245.0]"
007757,false_positive,car,0.545006,0.0,"[14.538811, 14.768283, 85.819916, 87.624565]"
007757,missed,car,,0.0,"[390.0, 25.0, 479.0, 64.0]"
007759,localization,person,0.916545,0.498254,"[269.484985, 70.333656, 348.935333, 273.146088]"
007759,ignored,person,0.599866,0.59275,"[455.085052, 0.68607, 497.34729, 243.253052]"
007759,missed,person,,0.0,"[226.0, 63.0, 366.0, 294.0]"
007761,missed,person,,0.0,"[18.0, 1.0, 63.0, 81.0]"
007764,false_positive,car,0.559821,0.0,"[81.307709, 62.688068, 417.353455, 214.599472]"
007769,localization,person,0.821748,0.39727,"[132.917603, 90.04657, 275.251465, 465.676453]"
007769,missed,person,,0.0,"[187.0, 111.0, 259.0, 406.0]"
007770,false_positive,person,0.808008,0.0,"[27.918068, 81.682777, 447.259064, 317.502808]"
007771,missed,train,,0.0,"[1.0, 127.0, 347.0, 166.0]"
